HOMO-LUMO gap (Eh),Metal center charge,Denticity,Isomer
0.081624,0.3954716826409086,1,
0.0825909999999999,0.3103708425891454,1,
0.108295,0.0812187493528981,1,
0.100244,0.3435742725956502,1,
0.123868,0.0232202825297301,1,
0.183179,0.0709380477308404,1,
0.164954,0.3067260445684895,1,
0.128577,0.1403467018362382,1,
0.131955,0.3025831644440675,1,
0.116088,0.1831663866825805,1,
0.154077,-0.1386121745720376,1,
0.0741759999999999,0.3148700659117654,1,
0.140034,0.3141249665481472,1,
0.130598,0.2931533492959666,1,
0.125643,0.254435061204011,1,
0.1004129999999999,0.4914303550445823,1,
0.123569,0.3982029870553979,1,
0.16431,0.1838989171322903,1,
0.12203,0.2788813542374398,1,
0.135185,0.2598844678761843,1,
0.105601,0.271504095352786,1,
0.106447,0.2168751008345894,1,
0.159358,0.1393006988657161,1,
0.1127309999999999,0.2478226461943475,1,
0.06796,0.4244966115409291,1,
0.10488,0.3446933166265543,1,
0.1386959999999999,0.0568863732825238,1,
0.152547,0.1554001051912821,1,
0.12032,0.2481211653092401,1,
0.0974209999999999,0.5498115177055756,1,
0.13751,0.2653820355206942,1,
0.1181269999999999,0.297388153623971,1,
0.09294,0.3407664551195807,1,
0.135949,0.261493860728529,1,
0.1206129999999999,0.2550007023747406,1,
0.099264,0.3421951841374606,1,
0.144637,0.3360702598678131,1,
0.123391,0.2574956639536653,1,
0.1321649999999999,0.1203646300670026,1,
0.127035,0.2471583336371786,1,
0.1214909999999999,0.1590587806811391,1,
0.1012629999999999,0.3522955716260741,1,
0.1431539999999999,0.1779421892760374,1,
0.145113,0.2382612605583709,1,
0.1118259999999999,0.267929470533173,1,
0.127256,0.3364881910283909,1,
0.130222,0.2532836840839225,1,
0.173234,0.329226479530104,1,
0.1714669999999999,0.1402530846229529,1,
0.13491,0.2944736945218975,1,
0.1627209999999999,0.1379368639962901,1,
0.104699,0.2630000517392,1,
0.147828,0.1173305678658797,1,
0.0935469999999999,0.355178757651836,1,
0.1809259999999999,0.1265081645830487,1,
0.092366,0.3884686310191761,1,
0.123357,0.2560230564519335,1,
0.1090789999999999,0.3532800883738282,1,
0.166452,0.0474228783060472,1,
0.099864,0.4953416798984089,1,
0.141013,0.2232609275682753,1,
0.164614,0.4954982890486357,1,
0.052352,0.1782597147980802,1,
0.131294,0.1403592988241353,1,
0.152974,0.1015929307258615,1,
0.1300349999999999,0.2616405117731933,1,
0.098272,0.2787245991533654,1,
0.091629,0.3488956863517311,1,
0.084614,0.5530915537143382,1,
0.112598,0.131902126195913,1,
0.16085,0.2540930404473034,1,
0.09257,0.3285485794082816,1,
0.181165,0.129761326572859,1,
0.142566,0.2299528301654347,1,
0.158181,0.2489560320190223,1,
0.165395,0.0580849846940576,1,
0.128015,0.2454465111000132,1,
0.103109,0.1426192021673335,1,
0.112542,0.2988946651638439,1,
0.1427459999999999,0.1980592719861597,1,
0.0970839999999999,0.186181974900933,1,
0.161654,0.1431544608130411,1,
0.153843,0.1437647971216697,1,
0.1078619999999999,0.3353360034071481,1,
0.115423,0.3216341836432096,1,
0.1700219999999999,0.101859723247236,1,
0.13118,0.2484386733983329,1,
0.130664,0.2033398937855269,1,
0.154239,0.0698320873038876,1,
0.147772,0.2834557036748562,1,
0.115414,0.2820631943213105,1,
0.151023,-0.1365035717532455,1,
0.087912,0.4345064888150464,1,
0.163796,0.1044843828181788,1,
0.1284819999999999,0.1169209562904218,1,
0.1345129999999999,0.4249896731947193,1,
0.0922939999999999,0.3340979024232934,1,
0.093545,0.3371247791339232,1,
0.124151,0.2641138110050191,1,
0.104599,0.3549801746106292,1,
0.111424,0.1320391590796564,1,
0.119544,0.1586584288529458,1,
0.106211,0.2273261343034097,1,
0.097008,0.333783398703243,1,
0.0903569999999999,0.3134994508387744,1,
0.090956,0.3493816091199094,1,
0.0822589999999999,0.3493524290733847,1,
0.131796,0.1342787221890916,1,
0.1477739999999999,0.0274977409135483,1,
0.0443879999999999,0.5216039569131606,1,
0.120913,0.3646266963707618,1,
0.126321,0.2495814469799309,1,
0.130971,0.2520503351116936,1,
0.126495,0.1075326165884267,1,
0.093882,0.3375807943135885,1,
0.186554,0.125651538266904,1,
0.096884,0.2692374578682192,1,
0.16522,0.0669245474939509,1,
0.1136039999999999,0.3512442239136451,1,
0.12833,0.1437410242246903,1,
0.176774,0.1158839165698129,1,
0.153627,0.0607243850740595,1,
0.12888,0.2576099265470923,1,
0.0844449999999999,0.3535590587315269,1,
0.133911,0.2832700741284126,1,
0.1014199999999999,0.3150310640718737,1,
0.121859,0.2290641566163294,1,
0.121056,0.2613307434722772,1,
0.129038,0.1496167281463971,1,
0.0931699999999999,0.4238151536009345,1,
0.1154919999999999,0.2787297167780113,1,
0.093948,0.3872378101910496,1,
0.152918,0.0711937116945949,1,
0.0994069999999999,0.4724156361192934,1,
0.175648,0.2959369795272967,1,
0.0967219999999999,0.370593449399615,1,
0.09427,0.3540344154430379,1,
0.119262,0.2427488433315466,1,
0.145535,0.2000932176395038,1,
0.0989539999999999,0.1596113484332108,1,
0.098479,0.3658940143002406,1,
0.092067,0.3623475062926654,1,
0.148271,0.1388705887380738,1,
0.150367,0.2901002356266514,1,
0.0720329999999999,0.3907435593155075,1,
0.0973059999999999,0.3033828267289626,1,
0.1309289999999999,0.378789747519053,1,
0.100226,0.3330447557003785,1,
0.0943539999999999,0.3293591477179222,1,
0.140117,0.3995296873514552,1,
0.0930979999999999,0.3769820983322074,1,
0.1113279999999999,0.1648632835132737,1,
0.0985329999999999,0.282762161397132,1,
0.101007,0.3527545914177399,1,
0.157481,0.5890645405340056,1,
0.131265,0.1620523908977257,1,
0.125996,0.2580308780568455,1,
0.111315,0.1349041321296926,1,
0.0918269999999999,0.3518165579184636,1,
0.1358639999999999,0.1285663694057048,1,
0.0523879999999999,0.486939752494819,1,
0.074024,0.3864701652086211,1,
0.154688,0.2135869958252041,1,
0.1098829999999999,0.0925710167084188,1,
0.096192,0.3420559543172277,1,
0.144869,0.0204370769155831,1,
0.127976,0.2447265313222212,1,
0.120578,0.2409718334431481,1,
0.154354,0.1863379493202749,1,
0.186236,0.0204232645851769,1,
0.12024,0.2340677539427059,1,
0.0749809999999999,0.4103808856893418,1,
0.1026739999999999,0.3481364349015685,1,
0.0621299999999999,0.1382575487169355,1,
0.121115,0.3199981643394077,1,
0.153085,0.0118714066757317,1,
0.079766,0.2893892569455688,1,
0.128351,0.300934999048734,1,
0.135937,0.4819797027043508,1,
0.155523,0.0733441856692896,1,
0.116606,0.2481455645886192,1,
0.12559,0.146230500129733,1,
0.183533,0.1338112722738272,1,
0.0691169999999999,0.3743781777102537,1,
0.133897,0.2354720506715497,1,
0.092009,0.3843823748397361,1,
0.14763,0.0897881445196585,1,
0.105817,0.2223498039503223,1,
0.10354,0.2920179574067735,1,
0.093708,0.279052049731559,1,
0.133129,0.2819792747377919,1,
0.11925,0.2644063288372845,1,
0.091253,0.3932107562887307,1,
0.090834,0.3094860520755341,1,
0.0710539999999999,0.3936138739405992,1,
0.0778609999999999,0.5974147372916705,1,
0.13663,0.2642458568768493,1,
0.095391,0.3689472527339905,1,
0.1310889999999999,0.2153458963311678,1,
0.1320769999999999,0.1490351476715168,1,
0.136609,0.1214868763363704,1,
0.170157,0.103811423756238,1,
0.1067299999999999,0.3341953087759336,1,
0.1370599999999999,0.074264535581132,1,
0.1191299999999999,0.4013891308861799,1,
0.1697909999999999,0.0602252723180301,1,
0.11544,0.2326946093781585,1,
0.138842,0.3510077472861893,1,
0.137476,0.3833812227908275,1,
0.122502,0.2396075174588411,1,
0.118193,0.3464546823344148,1,
0.140379,0.0896590067414543,1,
0.138516,0.0848963618730654,1,
0.128592,0.182764394088629,1,
0.0777799999999999,0.5539738194845469,1,
0.094854,0.3351189091792614,1,
0.125116,0.095329563437516,1,
0.093174,0.3751188616237218,1,
0.121147,0.2515141680125074,1,
0.11086,0.4375736234967898,1,
0.138912,0.1500911936385512,1,
0.104436,0.3421083217406543,1,
0.10075,0.2260186734255009,1,
0.115964,0.336003916487707,1,
0.11378,0.0960461013671019,1,
0.099712,0.3362166898511199,1,
0.158024,-0.0046173755767431,1,
0.137408,0.2652019103609067,1,
0.143408,0.0803525873089955,1,
0.119945,0.2332660192660757,1,
0.088425,0.4078956391333265,1,
0.14765,0.2359937638179848,1,
0.140442,0.1164681550561345,1,
0.083138,0.4157419871456286,1,
0.1192539999999999,0.2158117265684014,1,
0.126683,0.2123071179655503,1,
0.090501,0.2759727047748366,1,
0.144025,-0.0918777135174087,1,
0.163784,0.1273274776740545,1,
0.101339,0.321133307584914,1,
0.164501,0.1627437851730987,1,
0.093779,0.1774567371377759,1,
0.153814,0.1414063907848149,1,
0.14131,0.1722595985261188,1,
0.122364,0.3613233330860972,1,
0.0828299999999999,0.3265653862569579,1,
0.177551,0.1109789510462074,1,
0.092289,0.3651820143155843,1,
0.158028,0.075868957345744,1,
0.149644,0.0785509009770288,1,
0.0950549999999999,0.33573734543541,1,
0.170236,0.1301762762498788,1,
0.125974,0.3011589757715462,1,
0.0549819999999999,0.4349227483371082,1,
0.154521,0.0654838366606849,1,
0.1425979999999999,0.4462807985677481,1,
0.152763,0.0861186683731785,1,
0.15022,0.3458252963915029,1,
0.100501,0.3726304469288246,1,
0.179131,0.0633083227738265,1,
0.1513589999999999,0.153127753288769,1,
0.129268,0.3610649870977966,1,
0.173113,0.1486953456661309,1,
0.13563,0.1294952963575288,1,
0.089804,0.3432368807910536,1,
0.132305,0.3873816224843595,1,
0.111196,0.2982118544243506,1,
0.099298,0.4893266976076283,1,
0.1403759999999999,0.1522959635938678,1,
0.122737,0.3609025733872162,1,
0.107041,0.330849567826011,1,
0.183276,0.1160287843366224,1,
0.083469,0.3154820184716791,1,
0.14142,0.1819513019120092,1,
0.0970049999999999,0.3699375776830784,1,
0.1062149999999999,0.1274470661168567,1,
0.1151079999999999,0.1154246925848134,1,
0.092922,0.3314264222077185,1,
0.10102,0.2692967750242298,1,
0.109338,0.3488207360250271,1,
0.06536,0.6011507382896382,1,
0.158422,0.2841470871729807,1,
0.093582,0.1501556920799779,1,
0.110209,0.3551518880701136,1,
0.1065609999999999,0.2861756239618174,1,
0.104388,0.1309960525946567,1,
0.096253,0.3331396875778215,1,
0.101978,0.3371515818925219,1,
0.1539739999999999,0.0712513982133137,1,
0.121202,0.2077459032330155,1,
0.1054279999999999,0.4119005488317384,1,
0.133825,0.0738160781953488,1,
0.135069,0.1368552930530259,1,
0.109071,0.2281782679061086,1,
0.112979,0.1369203535209801,1,
0.129026,0.1386926488846744,1,
0.137087,0.35045371857304,1,
0.077206,0.3200625722438056,1,
0.1317089999999999,0.2722236606624691,1,
0.150496,0.1081296057020219,1,
0.148706,0.269809172012912,1,
0.140143,0.0197692639321571,1,
0.13203,0.2552720666081038,1,
0.0773539999999999,0.4801702024841177,1,
0.1328789999999999,0.1177842841441453,1,
0.150455,0.0176059007623042,1,
0.104934,0.329387697947518,1,
0.087382,0.2815777969580177,1,
0.093192,0.3690763342236107,1,
0.091543,0.379149395544094,1,
0.128883,0.2509649696221168,1,
0.084253,0.2818931377101084,1,
0.077101,0.3775808784687927,1,
0.1298519999999999,0.2529311318728884,1,
0.1802129999999999,0.1478839104470065,1,
0.1135469999999999,0.2409491844805437,1,
0.0979,0.340185457978473,1,
0.176897,0.1263571472903985,1,
0.099597,0.3383976027734358,1,
0.05563,0.5179793003597544,1,
0.109809,0.3441724444400806,1,
0.092427,0.3671982462658645,1,
0.1361409999999999,0.1492848697729712,1,
0.15492,0.0784051350571398,1,
0.0841469999999999,0.3573949486987787,1,
0.171526,0.1349685794242743,1,
0.120947,0.2431233071016869,1,
0.128261,0.1866059048765082,1,
0.1233539999999999,0.2646450166380605,1,
0.136777,0.138623401198205,1,
0.110842,0.1130975545815338,1,
0.121192,0.3531030105239768,1,
0.142916,0.3020184525565076,1,
0.078357,0.4389850422510143,1,
0.105017,0.3406479138608606,1,
0.130844,0.1348032711324726,1,
0.1225989999999999,0.3316463539254843,1,
0.148037,0.4395932314226021,1,
0.117556,0.3348467897046606,1,
0.101144,0.3442693962748956,1,
0.092917,0.3669950653093207,1,
0.136722,0.1397087730437269,1,
0.119743,0.3390556019851007,1,
0.1406529999999999,0.1312358229556902,1,
0.143663,0.1765421998222968,1,
0.127655,0.284742099977182,1,
0.0996799999999999,0.3118689753800757,1,
0.125129,0.242170914604531,1,
0.073755,0.3643463491364015,1,
0.080543,0.3087836832572027,1,
0.0906619999999999,0.3695367111409701,1,
0.133845,-0.1119703641914483,1,
0.1362569999999999,0.1201460178952356,1,
0.150777,0.4221467714305711,1,
0.1154849999999999,0.1069709781632627,1,
0.1417439999999999,0.4161614065257399,1,
0.0997829999999999,0.3175999041425751,1,
0.109907,0.3364857927469695,1,
0.100817,0.3840610339131332,1,
0.0960619999999999,0.3573004454401896,1,
0.117807,0.2160796351766673,1,
0.12902,0.2180176705031525,1,
0.111464,0.2143235780744427,1,
0.1462,0.2670728980270538,1,
0.1562629999999999,0.0704513495814732,1,
0.075773,0.5542515011911515,1,
0.1408819999999999,-0.0005446000806224,1,
0.130624,0.2834393685529631,1,
0.161371,-0.003367876157622,1,
0.1188849999999999,0.4299630973556651,1,
0.117759,0.143460976332525,1,
0.163151,0.034469035372749,1,
0.0990359999999999,0.642652959699188,1,
0.142033,0.2911159133819591,1,
0.141928,0.1261692868165525,1,
0.091588,0.3271466017758548,1,
0.1043709999999999,0.3315072280398719,1,
0.113562,0.1267399035710049,1,
0.129382,0.249719173705833,1,
0.195468,0.3385080854043266,1,
0.1381989999999999,0.1999020363468491,1,
0.0914639999999999,0.3170268202523513,1,
0.1517119999999999,0.1966303336795871,1,
0.180244,0.1651314694662778,1,
0.158683,0.0891813132493357,1,
0.158521,0.2684040628970298,1,
0.1278719999999999,0.3892517955887701,1,
0.072555,0.0343812278743627,1,
0.163588,0.088677602706733,1,
0.1407949999999999,0.0878633398053804,1,
0.089526,0.2627404807942862,1,
0.176276,0.1320852626400786,1,
0.1499049999999999,0.2945786028575551,1,
0.089081,0.3065023206825055,1,
0.133673,0.236925024150005,1,
0.093173,0.3748856704731008,1,
0.1180259999999999,0.3311921365765528,1,
0.0948899999999999,0.3363608433971836,1,
0.0550459999999999,0.095656925663497,1,
0.1124929999999999,0.3424696173186075,1,
0.079778,0.5526199910483173,1,
0.06959,0.4035363208671869,1,
0.113017,0.2615078256746047,1,
0.0938319999999999,0.3276311968616001,1,
0.057061,0.5229456811909681,1,
0.1383779999999999,-0.0122201361427656,1,
0.108203,0.3861619735381117,1,
0.0780949999999999,0.4375801107752962,1,
0.149924,0.1552235217807068,1,
0.1204399999999999,0.342482997004468,1,
0.117844,0.2646662097397631,1,
0.110335,0.3650476114814862,1,
0.126569,-0.0033148577636549,1,
0.105797,0.3289589896660343,1,
0.093693,0.3260310186237261,1,
0.1191579999999999,0.1747540761242678,1,
0.144707,0.0824670633333437,1,
0.149113,0.2284353484847365,1,
0.1291719999999999,0.5038158605110711,1,
0.142995,0.3032933486802222,1,
0.0838679999999999,0.3546822982366757,1,
0.173112,0.2222793557156953,1,
0.102652,0.3296855898004043,1,
0.1461809999999999,0.2428302247031094,1,
0.073612,0.273393744014678,1,
0.112917,0.3257397484497287,1,
0.114591,0.1182019795885952,1,
0.109053,0.3395120165195697,1,
0.1703899999999999,-0.0219680972088209,1,
0.156493,0.3537525075006503,1,
0.109896,0.195502097905655,1,
0.186881,0.1430280291426112,1,
0.112838,0.2771676150415617,1,
0.0913269999999999,0.3563806024578517,1,
0.066735,0.3634007599823317,1,
0.16386,0.094673485684127,1,
0.1210339999999999,0.3087468139909775,1,
0.179725,0.1011919862305943,1,
0.129819,0.1927156758797323,1,
0.084157,0.2659014156720238,1,
0.179635,0.1008400505201337,1,
0.18028,0.1751832293287571,1,
0.134489,0.0776658544531026,1,
0.146636,0.1600841131802131,1,
0.1091999999999999,0.3409626135158933,1,
0.1048,0.3310786916607551,1,
0.0759369999999999,0.4397416459367232,1,
0.085648,0.4282453799017939,1,
0.077792,0.4340949333741221,1,
0.170466,0.1067798586300576,1,
0.093199,0.3743643487153884,1,
0.152469,0.0722566063183628,1,
0.091153,0.6061496766712161,1,
0.116738,0.2234356465554513,1,
0.115717,0.4460195945178393,1,
0.1271739999999999,0.252412918780112,1,
0.122414,0.2849019709484332,1,
0.093057,0.3811643087634971,1,
0.1513589999999999,0.0835402963656581,1,
0.153402,0.2739417013945349,1,
0.1124039999999999,0.6188588364140144,1,
0.149663,0.1874467441792971,1,
0.088786,0.3317114079951689,1,
0.138321,0.1466767320252477,1,
0.162865,-0.0136607268899109,1,
0.108701,0.3298743849950449,1,
0.1094729999999999,0.3415972421503712,1,
0.152093,0.487754186492284,1,
0.114081,0.2752065632142473,1,
0.088338,0.3510723537482246,1,
0.11892,0.254876730864287,1,
0.1355509999999999,0.330749147259027,1,
0.111564,0.3005826168846045,1,
0.1016829999999999,0.3049202972760753,1,
0.1178759999999999,0.246289293767582,1,
0.1174,0.2819311147703796,1,
0.134474,0.3197877477977091,1,
0.121947,0.2591083472104442,1,
0.158531,0.0654286219251048,1,
0.140145,0.1423569899991593,1,
0.1170919999999999,0.1446636524305862,1,
0.185489,0.1069558410255747,1,
0.109348,0.146321006827307,1,
0.1039239999999999,0.1788821971534221,1,
0.101383,0.3818236615338093,1,
0.1143079999999999,0.3447964615843681,1,
0.089238,0.3782515897523556,1,
0.173375,0.130423513842469,1,
0.133153,0.0364064013388884,1,
0.113654,0.1352418784503974,1,
0.10464,0.3203074183110183,1,
0.109902,0.3272255940894903,1,
0.1617509999999999,-0.0101816653679761,1,
0.0778459999999999,0.4381949275323806,1,
0.161529,-0.0359687918471491,1,
0.0945,0.3679926068569548,1,
0.142657,0.3415029306056604,1,
0.0903689999999999,0.4031200408559702,1,
0.181085,0.1923184743251929,1,
0.116174,0.2047996200937824,1,
0.095814,0.3093622922824834,1,
0.129329,0.1912709060598819,1,
0.176379,-0.0256098318205174,1,
0.147363,-0.0113759712412109,1,
0.12234,0.1281968440785855,1,
0.090857,0.3549011889111558,1,
0.107316,0.3778852907732689,1,
0.0960939999999999,0.321628696280067,1,
0.123522,0.3078523417537551,1,
0.098712,0.2434554975943593,1,
0.121033,0.2338974763851825,1,
0.1109699999999999,0.3485607304268458,1,
0.0924569999999999,0.4026806691437117,1,
0.1840329999999999,0.113422403156953,1,
0.1263339999999999,0.2187517014942767,1,
0.13497,0.1318493924553019,1,
0.1173089999999999,0.1378557397844769,1,
0.125185,0.1296227925890082,1,
0.138115,0.1562850817342225,1,
0.1256169999999999,0.2332908051465541,1,
0.128903,0.2370973098543478,1,
0.083097,0.3654385924795797,1,
0.138439,0.0234516527625328,1,
0.131642,0.2488640155001244,1,
0.148068,0.3670393190513639,1,
0.126106,0.259684532461863,1,
0.180709,0.1295664240357246,1,
0.1723779999999999,0.1391635958617222,1,
0.135541,0.132682362416072,1,
0.098013,0.3275802080244016,1,
0.132434,0.2466832805497646,1,
0.150849,0.1817455439587834,1,
0.133813,0.1684720980759001,1,
0.133945,0.1077801224206935,1,
0.106902,0.3318217986060617,1,
0.105494,0.354764002287957,1,
0.108601,0.3378568394901029,1,
0.124142,0.2475198121666136,1,
0.0849449999999999,0.2915408973389364,1,
0.131939,0.4285548598918912,1,
0.1737789999999999,0.0747806673400027,1,
0.1023099999999999,0.3435560647397599,1,
0.117695,0.3359987687763665,1,
0.1265489999999999,0.251282714967818,1,
0.136881,0.3714027480860733,1,
0.129387,0.2415138350452745,1,
0.136279,0.4081661904176756,1,
0.152889,0.079242397230814,1,
0.153663,-0.0197059254725482,1,
0.100632,0.4805109643758235,1,
0.063061,0.2689730685105201,1,
0.0643469999999999,0.5198123353215068,1,
0.0829519999999999,0.3597939914337745,1,
0.129133,0.2175304323514729,1,
0.140972,0.1095065252091418,1,
0.1207889999999999,0.2471597040235485,1,
0.131744,0.1106907634813651,1,
0.123115,0.2344933266664431,1,
0.139486,0.3008458584440295,1,
0.0837309999999999,0.2713657622618037,1,
0.132481,0.1396101935394479,1,
0.1459829999999999,0.3275159144410672,1,
0.0766489999999999,0.1613641871278757,1,
0.1292549999999999,0.2577096309959427,1,
0.149307,0.301070394051497,1,
0.075359,0.3205048703677738,1,
0.090926,0.3329107948201769,1,
0.118143,0.1202858081189714,1,
0.099472,0.3234275140261942,1,
0.1181879999999999,0.2664601402437234,1,
0.125579,0.2550509982263426,1,
0.095322,0.3260787974044971,1,
0.107335,0.2677969699465774,1,
0.113358,0.3075440001341724,1,
0.135969,0.2707861340848928,1,
0.1205979999999999,0.3525205135536572,1,
0.09833,0.3077313974731939,1,
0.1164,0.2198366742907762,1,
0.109267,0.2956904988885185,1,
0.098935,0.3255305737320784,1,
0.1008239999999999,0.3611921560465487,1,
0.1332539999999999,0.1531850234246995,1,
0.09521,0.3531753671288254,1,
0.099157,0.3066819029508213,1,
0.152989,0.0901785845491166,1,
0.167055,0.2104009672843544,1,
0.131096,0.2497054530864873,1,
0.1416829999999999,0.2801397223022127,1,
0.167111,0.0981947290743048,1,
0.079188,0.2833294178347216,1,
0.121329,0.1345018512157188,1,
0.13351,0.1452334130247531,1,
0.133541,0.0121768554101659,1,
0.134984,0.2177832411813306,1,
0.133741,0.2694664075136403,1,
0.1043679999999999,0.3513087870770114,1,
0.138729,0.1259428535826789,1,
0.1406349999999999,0.0645701844111511,1,
0.179195,0.0642827717905809,1,
0.098741,0.3539717341620716,1,
0.161781,0.4997137223845045,1,
0.101868,0.3406813687907593,1,
0.128958,0.2626058746614703,1,
0.143379,0.2567446363791233,1,
0.104349,0.2931257470925817,1,
0.1699469999999999,0.1334432218139354,1,
0.1216389999999999,0.22672830025971,1,
0.087176,0.3459998655357795,1,
0.127449,0.2290071978729757,1,
0.108912,0.3360111904878702,1,
0.1225439999999999,0.2478419814064419,1,
0.0690259999999999,0.3984154427781421,1,
0.135673,0.1475114594429628,1,
0.097699,0.31209077572769,1,
0.172656,-0.0223403143589111,1,
0.183928,0.1688452416525052,1,
0.1008839999999999,0.4990088529787331,1,
0.110453,0.2546357019438088,1,
0.14254,0.3544325173282803,1,
0.156603,0.031407442860022,1,
0.069048,0.3021040350911622,1,
0.10472,0.3349106961655086,1,
0.138927,0.2746397886809237,1,
0.0887939999999999,0.3086679054348919,1,
0.1232959999999999,0.1360288602608692,1,
0.0970179999999999,0.3106922841296196,1,
0.1001689999999999,0.3494641904646898,1,
0.1927129999999999,0.1401994907263697,1,
0.146954,0.1874757619058259,1,
0.1334499999999999,0.034130458604861,1,
0.0837579999999999,0.3693395024959872,1,
0.100057,0.4372254627473423,1,
0.1460449999999999,0.1444282596929689,1,
0.1281399999999999,0.3174633523098019,1,
0.132967,0.1261085394746457,1,
0.101629,0.2184052543605227,1,
0.099302,0.3360734492281904,1,
0.083597,0.4095091333655616,1,
0.1450889999999999,0.2870856137643602,1,
0.0877679999999999,0.3085157995109062,1,
0.099113,0.1941955410901047,1,
0.112229,0.333963929492637,1,
0.088001,0.3510611643606804,1,
0.1041099999999999,0.2231425177581483,1,
0.1174149999999999,0.2754623655715788,1,
0.128181,0.3457355206409652,1,
0.1454939999999999,0.2799982581817212,1,
0.150584,0.1546206353500906,1,
0.120837,0.3136235594768075,1,
0.0774,0.1132219659392589,1,
0.11459,0.2601189891017028,1,
0.1731709999999999,0.1317232216672987,1,
0.1540579999999999,0.2354586160291625,1,
0.1576129999999999,0.0747316327951543,1,
0.1186089999999999,0.3316467732936317,1,
0.1779259999999999,0.114095360667254,1,
0.096457,0.1539210039220335,1,
0.11201,0.1404612009352426,1,
0.115537,0.2581603205230185,1,
0.1101539999999999,0.2535197413440296,1,
0.123391,0.2529298958091321,1,
0.070786,0.4208312091695272,1,
0.090551,0.3859794204472732,1,
0.140883,0.0572660254260278,1,
0.0996979999999999,0.3486914171648677,1,
0.1130679999999999,0.1536736839664605,1,
0.171153,-0.0150630346475047,1,
0.1156319999999999,0.3701439760769602,1,
0.1019459999999999,0.3426111234545179,1,
0.138438,0.2267757608036792,1,
0.1357789999999999,0.3028433047263475,1,
0.083761,0.2785820227465604,1,
0.125487,0.2571691386600794,1,
0.1498469999999999,0.2552194177408579,1,
0.155359,0.0992054296093218,1,
0.115614,0.3472961198225315,1,
0.153798,0.0975516813223131,1,
0.124202,0.302740192927676,1,
0.18095,0.1807476177858251,1,
0.133901,0.4003959497048865,1,
0.132234,0.1128876440855483,1,
0.2002729999999999,0.2448817928059299,1,
0.086843,0.3978734674037503,1,
0.1500639999999999,0.3509513132482186,1,
0.103689,0.3290914983979763,1,
0.120343,0.0552708391799295,1,
0.130513,0.2600166268806523,1,
0.0819939999999999,0.3253916275257204,1,
0.16381,0.1241002714430435,1,
0.126598,0.403706875211594,1,
0.092048,0.3601496399483977,1,
0.174973,0.1888847579046808,1,
0.1274989999999999,0.2309341375799819,1,
0.181856,0.109639053503342,1,
0.1504319999999999,0.2069718154715047,1,
0.1723039999999999,0.125932353020843,1,
0.1379839999999999,0.2904694846140442,1,
0.096061,0.3494595707168024,1,
0.1216159999999999,0.2613548277744597,1,
0.095492,0.3773212024985592,1,
0.12705,0.2669107140970831,1,
0.1338289999999999,0.2735520413723535,1,
0.0998759999999999,0.3097692417892626,1,
0.122313,0.3846657079810773,1,
0.175318,0.2108830635440582,1,
0.141042,0.2731844489430868,1,
0.097294,0.3675310318742095,1,
0.091234,0.3490213425051012,1,
0.090343,0.2668529932128389,1,
0.148739,0.3600978347496393,1,
0.093,0.3146880913780572,1,
0.072137,0.2874914824303781,1,
0.110022,0.2705762269053074,1,
0.1139129999999999,0.2902547025525053,1,
0.1147179999999999,0.2631551751751421,1,
0.097364,0.3316857997159484,1,
0.0956989999999999,0.3072996372972671,1,
0.093232,0.3066458004917737,1,
0.181204,0.1174514253852876,1,
0.0886829999999999,0.2606340295875245,1,
0.122486,0.088902393953562,1,
0.105409,0.1822801245511153,1,
0.175914,0.1198787490097295,1,
0.1039399999999999,0.3095427349474189,1,
0.183246,0.2063684369657097,1,
0.134461,0.1663468915593225,1,
0.12036,0.3442964030564954,1,
0.13715,0.1598664583785989,1,
0.0965089999999999,0.3386989163512767,1,
0.134242,0.1460279385515807,1,
0.13,0.3279554054542565,1,
0.0975939999999999,0.3686659526391617,1,
0.0988959999999999,0.1795966946279132,1,
0.121799,0.2439914160621792,1,
0.131025,0.2356198411868529,1,
0.09986,0.2928856329693652,1,
0.141644,0.3428083043489837,1,
0.1361799999999999,0.2805211046274895,1,
0.125099,0.3973537157835083,1,
0.0956289999999999,0.3774075242856428,1,
0.131221,0.2783055628277797,1,
0.119639,0.3745307194922538,1,
0.097532,0.3610456243537001,1,
0.131357,0.2441379484735323,1,
0.0972039999999999,0.3753032204467159,1,
0.125715,0.2363968593140443,1,
0.186059,0.0954807673130715,1,
0.1258409999999999,0.2123328527641036,1,
0.12532,0.2448437799990449,1,
0.1769929999999999,0.1169902304172439,1,
0.095965,0.376880631147601,1,
0.1186719999999999,0.2716785116370291,1,
0.139025,0.1281364777346823,1,
0.1300559999999999,0.2631416935533344,1,
0.094738,0.335527613846987,1,
0.127182,0.1044674831321853,1,
0.1112059999999999,0.3159145454810311,1,
0.098356,0.3603801412592712,1,
0.104811,0.363111588557919,1,
0.0798239999999999,0.1167240275243585,1,
0.149045,0.0878417035309696,1,
0.147204,0.2305379585199737,1,
0.0878319999999999,0.3782671867538868,1,
0.1319679999999999,0.3117075680026016,1,
0.150116,0.3499953383010567,1,
0.128304,0.2366908428810609,1,
0.155995,0.0570382181759937,1,
0.156027,0.3369040764611972,1,
0.125365,0.255669360111792,1,
0.140101,0.2031014956078356,1,
0.127777,0.2462374678940368,1,
0.0904359999999999,0.3483116154008194,1,
0.1159859999999999,0.222935533787629,1,
